Coord.X	        Coord.Y
1314753.159	1176792.109
1314837.439	1177110.770
1314829.087	1177437.858
1314697.695	1177731.617
1314541.892	1178036.892
1314291.417	1178286.318
1314068.730	1178548.019
1313995.604	1178856.616
1314066.162	1179198.126
1314267.845	1179500.905
1314326.196	1179840.801
1314234.872	1180067.840
1314172.984	1180392.866
1314380.428	1180624.132
1314596.555	1180885.273
1314519.427	1181202.406
1314485.345	1181526.375
1314398.229	1181853.747
1314131.825	1182061.521
1313852.125	1181984.602
1313593.058	1181866.789
1313298.954	1181968.335
1313008.351	1182013.188
1312809.046	1182252.673
1312521.011	1182231.438
1312324.500	1181959.068
1312118.137	1181698.325
1311941.925	1181436.087
1311876.942	1181102.273
1311648.197	1180903.852
1311368.186	1180918.266
1311079.969	1180936.088
1310806.301	1180831.681
1310534.875	1180561.916
1310286.564	1180401.576
1310034.981	1180245.615
1309794.317	1180076.522
1309671.795	1179763.911
1309679.244	1179412.824
1309520.024	1179083.326
1309332.523	1178830.238
1309076.183	1178620.992
1308952.292	1178252.114
1308740.770	1178029.325
1308496.769	1177849.860
1308233.181	1177654.573
1308053.560	1177896.248
1307969.155	1178227.440
1307820.135	1178499.986
1307633.466	1178744.961
1307607.321	1179076.285
1307418.280	1179334.916
1307177.542	1179531.070
1306876.199	1179591.607
1306652.631	1179328.328
1306330.397	1179209.630
1306052.840	1179332.508
1305761.876	1179278.070
1305486.037	1179271.891
1305185.360	1179407.543
1305188.799	1179771.112
1304978.621	1180025.015
1304728.218	1180193.784
1304449.250	1180273.826
1304160.342	1180338.713
1303927.644	1180552.698
1303706.405	1180746.261
1303505.484	1181002.363
1303284.298	1181236.146
1303126.491	1181527.177
1303157.676	1181869.355
1303411.892	1182038.061
1303409.779	1182373.919
1303521.888	1182726.075
1303431.561	1183079.371
1303128.519	1183040.092
1302996.558	1183361.010
1302773.619	1183322.421
1302461.825	1183254.422
1302129.365	1183184.249
1301815.853	1183190.303
1301528.814	1182899.770
1301393.369	1182598.066
1301233.140	1182316.073
1300934.372	1182350.177
1300644.553	1182269.457
1300339.978	1182079.965
1300124.494	1182297.055
1299852.755	1182374.386
1299564.530	1182431.748
1299203.132	1182470.355
1298902.676	1182285.857
1298624.170	1182089.843
1298358.956	1181959.799
1298003.409	1181783.134
1297716.013	1181596.068
1297445.843	1181505.387
1297101.140	1181447.052
1296835.160	1181534.702
1296559.262	1181660.637
1296199.785	1181693.743
1295907.074	1181621.254
1295731.518	1181264.173
1295474.248	1181114.673
1295203.541	1181003.883
1295108.616	1180694.385
1294787.132	1180597.836
1294480.284	1180663.626
1294196.376	1180607.767
1293907.776	1180619.559
1293633.338	1180588.362
1293373.258	1180394.744
1293075.292	1180344.298
1292799.126	1180173.710
1292725.144	1179854.189
1292639.490	1179498.259
1292404.869	1179251.301
1292091.847	1179249.162
1291810.052	1179283.131
1291537.470	1179098.757
1291240.426	1179190.530
1290946.896	1179175.914
1290701.538	1178983.664
1290515.995	1178783.175
1290280.325	1178564.582
1290020.700	1178429.932
1289828.160	1178165.715
1289568.189	1178025.825
1289297.363	1178100.433
1289078.569	1178293.793
1288880.724	1178051.431
1288661.080	1177808.497
1288354.409	1177875.671
1288155.587	1177609.290
1287885.941	1177683.770
1287561.151	1177724.429
1287337.880	1177495.243
1287163.855	1177207.753
1286844.762	1177018.321
1286668.903	1177297.634
1286428.531	1177479.490
1286141.803	1177485.714
1285865.335	1177472.213
1285651.178	1177223.385
1285378.026	1177338.473
1285112.847	1177501.166
1284869.935	1177669.884
1284614.591	1177780.609
1284386.505	1177965.345
1284123.871	1177849.920
1283851.211	1177717.930
1283591.383	1177606.230
1283307.414	1177683.268
1283150.056	1177978.358
1282909.231	1178142.884
1282643.038	1178321.758
1282463.476	1177999.966
1282115.828	1177988.913
1281958.116	1178281.331
1281742.367	1178481.097
1281600.461	1178200.138
1281572.524	1177867.014
1281297.263	1177838.707
1281047.208	1177634.783
1280772.260	1177583.633
1280576.850	1177808.296
1280461.193	1178135.782
1280199.969	1177996.077
1279941.987	1177784.865
1279727.432	1178011.282
1279438.684	1178154.730
1279129.242	1178249.665
1278836.376	1178224.700
1278586.667	1178353.076
1278271.281	1178335.298
1277992.465	1178462.192
1278004.429	1178789.905
1278209.393	1179035.646
1278446.914	1179250.514
1278483.165	1179578.827
1278370.257	1179876.930
1278348.905	1180212.767
1278117.339	1180397.341
1277974.596	1180700.578
1277874.780	1181010.879
1277851.771	1181340.304
1278048.346	1181573.315
1278349.779	1181627.034
1278646.719	1181642.308
1278788.637	1181929.595
1278925.861	1182234.710
1279044.496	1182562.824
1279013.040	1182907.708
1279006.567	1183246.349
1278918.097	1183575.904
1278901.385	1183922.090
1278915.228	1184257.811
1279048.843	1184548.377
1279232.625	1184816.032
1279506.440	1184944.612
1279743.636	1185118.905
1279894.549	1185464.224
1280143.340	1185614.476
1280161.723	1185949.801
1280229.987	1186314.040
1280063.961	1186621.971
1279755.229	1186639.891
1279480.826	1186691.103
1279282.707	1186941.326
1279040.928	1187119.991
1278821.429	1187319.657
1278562.665	1187468.903
1278340.018	1187702.274
1278264.181	1188024.056
1278114.108	1188355.959
1278048.533	1188698.256
1277927.846	1189004.942
1277782.219	1189274.831
1277972.982	1189524.468
1278126.480	1189806.772
1278023.146	1190118.630
1277813.279	1190330.890
1277681.642	1190637.105
1277501.946	1190905.819
1277329.523	1191174.021
1277079.272	1191310.455
1277045.830	1191645.997
1277182.730	1191947.154
1277423.506	1192142.803
1277482.103	1192492.073
1277320.573	1192760.621
1277103.405	1192958.755
1276868.926	1193166.322
1276725.052	1193457.433
1276529.871	1193685.940
1276507.921	1194013.823
1276445.004	1194330.368
1276530.875	1194658.587
1276733.078	1194900.466
1276536.083	1195135.789
1276438.164	1195455.218
1276487.283	1195778.515
1276569.653	1196093.582
1276480.320	1196398.940
1276407.861	1196717.583
1276358.767	1197039.715
1276130.548	1197250.810
1275940.324	1197480.159
1275791.475	1197755.650
1275919.561	1198052.061
1275801.526	1198362.559
1275874.923	1198707.034
1275824.865	1199055.196
1275582.165	1199246.824
1275333.919	1199444.300
1275094.381	1199646.405
1274958.189	1199930.264
1274663.338	1199966.511
1274363.558	1199850.357
1274010.086	1199773.170
1273652.800	1199816.846
1273402.471	1199972.958
1273571.654	1200306.903
1273493.422	1200650.558
1273315.472	1200910.963
1273474.738	1201196.063
1273739.330	1201359.090
1274044.955	1201535.202
1274215.604	1201840.833
1274334.755	1202154.496
1274450.823	1202489.934
1274608.487	1202769.779
1274812.889	1203028.669
1275091.944	1203143.783
1275298.063	1203363.584
1275146.642	1203653.999
1274818.288	1203619.103
1274534.945	1203618.226
1274257.607	1203693.294
1273941.455	1203767.354
1273619.014	1203732.042
1273337.805	1203634.506
1273080.578	1203780.317
1272792.081	1203775.875
1272522.863	1203615.802
1272204.307	1203660.567
1271922.991	1203577.860
1271723.977	1203294.509
1271556.172	1203561.964
1271646.335	1203876.596
1271528.051	1204203.301
1271351.265	1204478.298
1271237.421	1204815.377
1271086.002	1205105.738
1270881.725	1205355.948
1270730.074	1205643.752
1270570.644	1205924.033
1270388.392	1206207.427
1270190.668	1206463.961
1269940.681	1206594.478
1269949.565	1206936.734
1270002.029	1207264.983
1269989.178	1207592.839
1269961.046	1207988.986
1269891.488	1208319.922
1269714.612	1208594.889
1269600.598	1208898.396
1269855.654	1209109.177
1269858.538	1209453.220
1270013.053	1209754.755
1270214.251	1210019.224
1270362.061	1210327.989
1270380.616	1210348.034
1270258.938	1210662.834
1270173.860	1210981.640
1269984.418	1211220.030
1269760.232	1211400.821
1269508.616	1211526.081
1269393.523	1211832.472
1269278.188	1212136.078
1269125.087	1212419.869
1269007.237	1212737.127
1269166.488	1213038.375
1269328.345	1213325.955
1269586.576	1213498.823
1269822.089	1213692.326
1269773.073	1214023.009
1269921.723	1214326.319
1270083.787	1214647.421
1270265.926	1214930.688
1270464.514	1215176.661
1270678.796	1215407.850
1270961.013	1215517.393
1271252.488	1215451.960
1271218.193	1215784.192
1271038.563	1216024.431
1270774.780	1216196.211
1270588.410	1216442.395
1270291.083	1216418.532
1270047.267	1216596.779
1269835.764	1216800.672
1269789.434	1217135.205
1269653.805	1217426.961
1269460.181	1217688.472
1269197.335	1217779.831
1269066.367	1218084.627
1268782.648	1218063.665
1268519.439	1217917.981
1268266.287	1218040.642
1268363.096	1218362.745
1268484.186	1218669.572
1268598.153	1219010.317
1268718.697	1219311.809
1268845.238	1219611.503
1268943.616	1219922.711
1269055.541	1220236.972
1268881.990	1220554.384
1268768.400	1220864.582
1268640.619	1221149.100
1268497.269	1221434.825
1268430.404	1221754.833
1268445.203	1222096.528
1268497.464	1222436.786
1268589.474	1222760.569
1268477.022	1223069.373
1268484.235	1223438.476
1268503.648	1223777.317
1268556.634	1224112.130
1268511.537	1224261.610
1268443.314	1224595.047
1268299.070	1224884.808
1268199.056	1225197.918
1268133.417	1225533.936
1267935.992	1225778.187
1267801.737	1226072.578
1267741.962	1226405.405
1267862.137	1226717.549
1268016.362	1227031.122
1268145.253	1227345.328
1268332.888	1227637.586
1268489.648	1227937.612
1268551.885	1228299.559
1268602.331	1228642.990
1268744.972	1229011.301
1268960.979	1229244.916
1269154.015	1229523.262
1269254.011	1229830.910
1269372.009	1230151.871
1269423.633	1230489.115
1269266.438	1230791.770
1269126.658	1231127.769
1269054.333	1231474.154
1268922.743	1231793.439
1268653.009	1231924.730
1268398.965	1232056.199
1268163.453	1232234.126
1267910.103	1232403.047
1267626.052	1232479.316
1267402.107	1232751.498
1267270.613	1233057.311
1267324.041	1233402.344
1267220.343	1233707.195
1266971.024	1233851.558
1266701.789	1233932.043
1266418.145	1233985.461
1266145.577	1234040.738
1265941.502	1234276.375
1265701.509	1234473.569
1265474.417	1234679.010
1265330.107	1234963.094
1265258.875	1235293.336
1265085.217	1235573.240
1265109.428	1235902.046
1265181.272	1236221.436
1265274.809	1236539.099
1265385.366	1236844.452
1265267.776	1237157.229
1265004.747	1237253.159
1264690.440	1237360.093
1264436.239	1237488.804
1264167.645	1237562.518
1263884.554	1237637.337
1263603.645	1237722.719
1263358.216	1237898.933
1263143.578	1238152.823
1262938.092	1238385.951
1262701.683	1238653.711
1262487.474	1238969.256
1262285.150	1239196.611
1262133.357	1239463.979
1262001.607	1239780.602
1261899.297	1240102.679
1261734.210	1240440.812
1261605.139	1240733.010
1261479.150	1241046.448
1261366.074	1241341.262
1261244.279	1241632.838
1261099.903	1241973.295
1260968.889	1242271.021
1260956.666	1242598.791
1261132.794	1242963.000
1261282.384	1243270.433
1261418.273	1243588.371
1261580.380	1243930.968
1261739.496	1244251.030
1261887.601	1244555.893
1262061.181	1244918.899
1262211.330	1245219.611
1262357.148	1245511.340
1262486.219	1245805.767
1262499.539	1245834.089
1262685.579	1246216.129
1262837.263	1246576.999
1262999.239	1246959.668
1263135.087	1247248.255
1263358.313	1247653.897
1263514.585	1247940.752
1263694.428	1248320.609
1263841.714	1248616.166
1263969.215	1248934.896
1264075.055	1249240.617
1264076.782	1249576.653
1263940.930	1249888.107
1263713.202	1250116.426
1263626.781	1250426.381
1263524.436	1250733.706
1263400.884	1251033.477
1263284.462	1251345.963
1263227.599	1251661.470
1263193.064	1252026.034
1263315.839	1252346.444
1263523.279	1252565.977
1263783.357	1252748.806
1264052.056	1252876.098
1264310.565	1253010.910
1264482.091	1253307.083
1264518.066	1253632.258
1264602.682	1253973.293
1264700.519	1254285.048
1264892.820	1254554.102
1265077.754	1254807.651
1265331.425	1254957.577
1265631.341	1255024.591
1265924.207	1254993.115
1266194.965	1254915.367
1266486.164	1254979.134
1266668.544	1255231.478
1266954.023	1255285.087
1267174.767	1255531.486
1267242.310	1255857.943
1267275.250	1256190.024
1267332.149	1256518.669
1267429.956	1256858.565
1267584.938	1257158.904
1267629.861	1257503.284
1267752.315	1257807.899
1267999.972	1258112.054
1268072.839	1258455.341
1268231.510	1258739.118
1268503.415	1258831.008
1268827.083	1258876.904
1268687.200	1259182.168
1268452.580	1259384.357
1268159.845	1259416.099
1267916.888	1259633.824
1267826.883	1259969.545
1268014.998	1260216.003
1268218.124	1260453.006
1268494.344	1260623.514
1268779.940	1260791.935
1269026.079	1261021.303
1269311.802	1261219.146
1269561.072	1261472.308
1269390.643	1261758.782
1269237.545	1262022.284
1269364.816	1262350.185
1269532.385	1262694.755
1269634.771	1263014.015
1269894.478	1263176.670
1270199.093	1263297.882
1270307.539	1262979.283
1270609.953	1262875.765
1270927.368	1262891.422
1271251.069	1262838.305
1271477.320	1262580.595
1271741.242	1262409.288
1272003.531	1262516.773
1272296.778	1262462.253
1272553.325	1262303.712
1272856.824	1262284.409
1273198.762	1262273.977
1273453.212	1262078.092
1273750.637	1262000.401
1274104.558	1262074.569
1274426.647	1262101.906
1274723.300	1262115.396
1275006.663	1262115.293
1275282.193	1262391.595
1275330.761	1262746.383
1275298.892	1263082.560
1275402.379	1263400.409
1275628.141	1263675.810
1275853.632	1263989.904
1276079.162	1264261.225
1276101.980	1264627.548
1276284.117	1264887.849
1276555.926	1264794.889
1276635.359	1264774.785
1276670.419	1265085.147
1276705.843	1265428.892
1276641.567	1265782.553
1276612.694	1266138.563
1276695.182	1266466.251
1276895.013	1266706.338
1277116.109	1266912.359
1277254.152	1267266.138
1277345.276	1267595.770
1277408.754	1267927.761
1277396.253	1268333.304
1277307.742	1268686.340
1277346.292	1269052.586
1277273.768	1269394.903
1276991.306	1269560.980
1276728.386	1269787.067
1276487.451	1270000.407
1276205.773	1270050.034
1275963.957	1270211.218
1276073.460	1270541.962
1276083.249	1270884.019
1276203.170	1271280.814
1276340.320	1271581.039
1276490.257	1271919.074
1276343.853	1272218.145
1276092.590	1272467.282
1275927.618	1272733.117
1275651.369	1272859.839
1275326.175	1273022.856
1275132.345	1273264.386
1275045.102	1273589.119
1274974.610	1273899.103
1275082.996	1274246.058
1275164.517	1274632.684
1275317.533	1274963.798
1275370.259	1275311.403
1275207.832	1275579.689
1274937.242	1275659.062
1274615.243	1275675.872
1274377.915	1275832.656
1274329.866	1276163.494
1274339.074	1276512.234
1274306.286	1276837.684
1274254.959	1277186.202
1274161.140	1277520.816
1274045.455	1277881.590
1273895.217	1278222.404
1273818.229	1278540.976
1273806.093	1278866.058
1274099.598	1278870.387
1274210.568	1279191.642
1274229.881	1279331.930
1274219.399	1279663.526
1274203.488	1279987.524
1274161.169	1280329.888
1274124.460	1280651.682
1274022.361	1280973.669
1273959.264	1281298.989
1273909.478	1281638.011
1273734.169	1281896.604
1273906.971	1282189.810
1273790.649	1282487.651
1273600.449	1282742.248
1273400.722	1283013.655
1273313.065	1283320.963
1273236.294	1283655.611
1273151.345	1283966.774
1272912.605	1284163.810
1272635.523	1284224.985
1272375.233	1284339.626
1272095.036	1284350.126
1271832.201	1284448.971
1271546.940	1284599.126
1271258.620	1284684.006
1270983.262	1284806.675
1270692.389	1284875.641
1270457.455	1285061.681
1270193.975	1285167.207
1269932.192	1285322.109
1269705.808	1285522.244
1269425.480	1285559.571
1269412.188	1285900.712
1269186.226	1286134.207
1268942.506	1286315.707
1268661.074	1286410.693
